probe_01_sibilance.wav| s̪ɪkʰiː, s̪əŋjut̪t̪ə, ˈand s̪ɑːʋət̪t̪ʰiː hˈav sˌɪmpəθˈɛtɪkli stˈɪld s̪ut̪t̪əs̪.
probe_punct_01_comma.wav| stˈɒp, lˈɪsən.
probe_punct_02_semicolon.wav| stˈɒp; lˈɪsən.
probe_punct_03_colon.wav| stˈɒp: lˈɪsən.
probe_punct_04_em_dash.wav| stˈɒp—lˈɪsən.
probe_punct_05_ellipsis.wav| stˈɒp… lˈɪsən.
probe_punct_06_brackets.wav| stˈɑːt [ lˈɪsən ] stˈɒp
probe_punct_07_bullet.wav| stˈɒp • lˈɪsən
probe_punct_08_parentheses.wav| stˈɑːt ( lˈɪsən ) stˈɒp
probe_punct_09_braces.wav| stˈɑːt { lˈɪsən } stˈɒp
