bench_0.wav|ðˈɛn ˈeɪ sˈɜːtən wˈɐdʒdʒiən mˈʌŋk ɐpɹˈəʊtʃt hˈɪm ˈand, ˈɒn ɐɹˈaɪvəl, hˈavɪŋ bˈaʊd dˈaʊn tˈuː hˈɪm, sˈat tˈuː wˈɒn sˈaɪd.
bench_1.wav|ðˈə bɹˈɑːmən hˈaʊshəʊldəz ˈɒv wˈenaːɡˌəpuɹə hˈɜːd ˈɪt sˈɛd, 'ɡˈotəmə ðˈə kəntˈəmplətˌɪv—ðˈə sˈʌn ˈɒv ðˈə sˈɐk jˈɐns, hˈavɪŋ ɡˈɒn fˈɔːθ fɹˈɒm ðˈə sˈɐk jˈɐn klˈan—hˈaz ɐɹˈaɪvd ˈat kˈesəpˌuttə.
bench_2.wav|ðˈə kˈaːlaːməs ˈɒv kˈesəpˌuttə hˈɜːd ˈɪt sˈɛd, 'ɡˈotəmə ðˈə kəntˈəmplətˌɪv—ðˈə sˈʌn ˈɒv ðˈə sˈɐk jˈɐns, hˈavɪŋ ɡˈɒn fˈɔːθ fɹˈɒm ðˈə sˈɐk jˈɐn klˈan—hˈaz ɐɹˈaɪvd ˈat kˈesəpˌuttə.
bench_3.wav|pjˈʊəɹɪtiz (wˈɒn). sˈotʃej jˈə sˈuttə. ˈɐŋɡuttˌəɹə nˈikaːjə. θɹˈiː: wˈɒn hˈʌndɹɪd twˈɛnti wˈɒn
bench_4.wav|pjˈʊəɹɪtiz (tˈuː). sˈotʃej jˈə sˈuttə. ˈɐŋɡuttˌəɹə nˈikaːjə. θɹˈiː: wˈɒn hˈʌndɹɪd twˈɛnti tˈuː
bench_5.wav|'kwˈaɪt sɪklˈuːdɪd fɹˈɒm sˌɛnsjuːˈalɪti, sɪklˈuːdɪd fɹˈɒm ʌnskˈɪlfəl kwˈɒlɪtiz, ˈaɪ ˈɛntə ˈand ɹɪmˈeɪn ˈɪn ðˈə fˈɜːst dʒhˈaːnə:
bench_6.wav|hˈuː ˈɛls ɐsˈaɪd fɹˈɒm mˈastə ɡˈotəmə kˈʊd ɒbtˈeɪn ˈat wˈɪl, wɪðˈaʊt tɹˈʌbəl, wɪðˈaʊt dˈɪfɪkˌʌlti, sˈʌtʃ ˈeɪ b ɹˈɐhmaː hˈaɪ ˈand lʌɡʒˈʊəɹiəs bˈɛd?
bench_7.wav|'ˈɪf, bɹˈɑːmən, hˈavɪŋ bɪkˈʌm lˈaɪk ðˈɪs, ˈaɪ ˈam wˈɔːkɪŋ bˈak ˈand fˈɔːθ, mˈaɪ wˈɔːkɪŋ bˈak ˈand fˈɔːθ ˈɒn ðˈat əkˈeɪʒən ˈɪz b ɹˈɐhmaː lˈaɪk.
bench_8.wav|ˈɪt ˈɪz ˈəʊɪŋ tˈuː b ɹˈɐhmaː ðˈat hˈɪz mˈaɪnd ˈɪz kˈɑːmd, ðˈat dʒˈɔɪ ɐɹˈaɪzɪz, ˈand ðˈat wɒtˈɛvə dɪfˈaɪlmənts ðˈeə ˈɑː ˈɪn hˈɪz mˈaɪnd ˈɑː ɐbˈandənd.
bench_9.wav|ˈɒn wˈɒn əkˈeɪʒən vˈɛnəɹəbəl mˈɐhaː kˈɐtʃtʃaːnə wˈɒz stˈeɪɪŋ nˈiə mˈɐdʰuɹə ˈɪn ðˈə ɡˈundaː fˈɒɹɪst.
bench_10.wav|'ˈand ˈɪz ðˈeə ˈɛnɪwˌɒn ˈɪn ðˈə wˈɜːld, mˈastə kˈɐtʃtʃaːnə, hˈuː hˈaz ˌəʊvəkˈʌm bˈəʊθ ðˈɪs ɹˈɛlɪʃɪŋ…
bench_11.wav|wˈɪð ðˈə stˈɪlɪŋ ˈɒv daɪɹˈɛktɪd θˈɔːts ˈand ɪvˌaljuːˈeɪʃənz, hˈiː ˈɛntəz ˈand ɹɪmˈeɪnz ˈɪn ðˈə sˈɛkənd dʒhˈaːnə:
bench_12.wav|wˈɪð ðˈə stˈɪlɪŋ ˈɒv daɪɹˈɛktɪd θˈɔːts ˈand ɪvˌaljuːˈeɪʃənz, ˈaɪ ˈɛntə ˈand ɹɪmˈeɪn ˈɪn ðˈə sˈɛkənd dʒhˈaːnə:
bench_13.wav|'mˈastə ɡˈotəmə ɐtˈeɪnz—wɛnˈɛvə hˈiː wˈɒnts, wɪðˈaʊt stɹˈeɪn, wɪðˈaʊt dˈɪfɪkˌʌlti—ðˈə fˈɔː dʒhˈaːnəs ðˈat ˈɑː hˈaɪtənd mˈɛntəl stˈeɪts, plˈɛzənt ɐbˈaɪdɪŋz ˈɪn ðˈə hˈiə ˈand nˈaʊ.
